Z mean train,Z variance train,KL Divergence,KL Loss,QF Loss,VF Loss,Policy Loss,Q Predictions Mean,Q Predictions Std,Q Predictions Max,Q Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,AverageReturn_task_0,AverageReturn_task_last_0,AverageSuccess_task_last_0,z_mean_task_0,z_var_task_last_0,AverageReturn_task_1,AverageReturn_task_last_1,AverageSuccess_task_last_1,z_mean_task_1,z_var_task_last_1,AverageReturn_task_2,AverageReturn_task_last_2,AverageSuccess_task_last_2,z_mean_task_2,z_var_task_last_2,AverageReturn_task_3,AverageReturn_task_last_3,AverageSuccess_task_last_3,z_mean_task_3,z_var_task_last_3,AverageReturn_task_4,AverageReturn_task_last_4,AverageSuccess_task_last_4,z_mean_task_4,z_var_task_last_4,AverageReturn_task_5,AverageReturn_task_last_5,AverageSuccess_task_last_5,z_mean_task_5,z_var_task_last_5,AverageReturn_task_6,AverageReturn_task_last_6,AverageSuccess_task_last_6,z_mean_task_6,z_var_task_last_6,AverageReturn_task_7,AverageReturn_task_last_7,AverageSuccess_task_last_7,z_mean_task_7,z_var_task_last_7,AverageReturn_task_8,AverageReturn_task_last_8,AverageSuccess_task_last_8,z_mean_task_8,z_var_task_last_8,AverageReturn_task_9,AverageReturn_task_last_9,AverageSuccess_task_last_9,z_mean_task_9,z_var_task_last_9,Z mean eval,Z variance eval,Number of train steps total,Number of env steps total,Number of rollouts total,Epoch
-0.0007127163,0.0013512917,224.32217,22.432219,18.784142,7.4782476,-2.6925368,0.0030057628,0.00042087582,0.0042028357,0.0019896857,-0.0067868913,0.00013310649,-0.0065178215,-0.0070817093,-2.674638,0.4380888,-1.1198478,-4.402922,9.502664e-06,5.5410197e-05,0.0001943556,-0.00013396864,1.0312373e-05,6.622318e-05,0.00019444508,-0.00015390775,259.76327086995866,257.98379894316474,0.0,[-0.21423693  0.5226399   0.19335586 -0.23997414  0.47848895],[0.26345176 0.2633704  0.2634405  0.26355398 0.26345432],6.68690227045274,4.218837664955152,0.0,[-0.13446483  0.32723442  0.1200486  -0.14932418  0.3015077 ],[0.16520858 0.16515827 0.16520241 0.16527307 0.16521065],262.4236583248752,260.47888849262523,0.0,[-0.22104765  0.53961533  0.19995667 -0.24757907  0.4939145 ],[0.2720982  0.27201432 0.27208665 0.27220407 0.27210113],142.5500397091762,141.82311784884612,0.0,[-0.17227612  0.42007142  0.15526812 -0.19200775  0.3858871 ],[0.2120508  0.21198565 0.2120422  0.2121334  0.21205316],96.49180704020178,100.92136228297106,0.0,[-0.15208685  0.3709361   0.1366412  -0.17021954  0.34078112],[0.18716812 0.18711077 0.18716042 0.18724114 0.18717015],94.36278238985727,96.92534766807265,0.0,[-0.15277018  0.37257653  0.13723847 -0.17085914  0.34233984],[0.18800114 0.18794356 0.18799342 0.18807448 0.18800318],1197.0971457719013,1195.7929879883623,0.0,[-0.4984375  1.2165413  0.4571164 -0.5620628  1.1097125],[0.6138141  0.613622   0.6137848  0.61405087 0.6138186 ],560.9947745614799,561.6694704895111,0.0,[-0.309522   0.755347   0.2821869 -0.347461   0.6906041],[0.38114473 0.38102615 0.38112754 0.38129225 0.3811481 ],10.949154356980129,10.947708085261075,0.0,[-0.12481941  0.3042975   0.1108015  -0.1389498   0.2800799 ],[0.15343787 0.15339114 0.15343209 0.1534979  0.15343986],204.91790911043543,204.93309405236934,0.0,[-0.1902056   0.4639084   0.17121561 -0.21290594  0.42519104],[0.23389618 0.2338241  0.23388638 0.23398705 0.23389855],0.1314407,0.23389845,1000,1000,0,1000
0.09289192,0.9667164,2.042666,0.2042666,0.84903425,0.38952056,-23.550304,21.740738,2.1444805,28.237593,15.462521,23.887543,2.0794241,31.00071,18.19614,-2.6792312,0.44650707,-1.1564686,-4.5816803,-1.7916973e-06,0.0010742286,0.0024651731,-0.0027016134,-2.1213564e-05,0.0004149933,0.0016096958,-0.00081002683,258.40558230917185,258.40558230917185,0.0,[-0.00450465  0.00850821 -0.1025904   0.01394474 -0.02544545],[0.25661775 0.25791427 0.25824714 0.25774676 0.25831237],3.9884058034498495,3.8064081788183377,0.0,[-0.00318893  0.00503936 -0.06811146  0.01026164 -0.0152647 ],[0.16752495 0.16837211 0.16858956 0.16826235 0.16863167],262.50061570309464,262.3555906159113,0.0,[-0.0044681   0.00861127 -0.10565529  0.01463034 -0.02655142],[0.26496193 0.26630077 0.26664433 0.2661279  0.26671192],142.98467814078538,142.95673878927803,0.0,[-0.00363096  0.00642732 -0.08476788  0.01258333 -0.02027244],[0.2112478  0.21231547 0.21258953 0.21217747 0.21264309],96.63839307080566,96.3388054807488,0.0,[-0.00328906  0.00586031 -0.0759644   0.01054782 -0.01788589],[0.18829972 0.18925154 0.18949562 0.18912852 0.18954338],97.13036516266152,97.20318735076593,0.0,[-0.00331893  0.00589958 -0.07658043  0.01072633 -0.01801316],[0.1898517  0.19081138 0.19105749 0.19068731 0.1911056 ],1197.4126790687073,1197.2299955782316,0.0,[-0.00869849  0.01899534 -0.22721416  0.02942877 -0.0627047 ],[0.5844537  0.58740413 0.5881615  0.5870238  0.5883118 ],565.2628972947224,565.2892743125648,0.0,[-0.00586605  0.01147588 -0.14365482  0.01949272 -0.03775266],[0.3653724  0.36721757 0.3676913  0.3669796  0.36778486],11.013168773213268,11.01316877321327,0.0,[-0.00291897  0.0051002  -0.06479121  0.0094194  -0.01433357],[0.15782186 0.1586199  0.15882474 0.15851665 0.15886453],204.58160512490315,204.58160512490315,0.0,[-0.00405894  0.0075241  -0.09240831  0.01266262 -0.02245803],[0.23009269 0.2312554  0.23155382 0.23110509 0.23161224],-0.019747712,0.23112385,5000,5000,0,5000
-0.014482783,1.0031997,0.042371646,0.0042371647,0.31616366,0.31532767,-119.933014,117.3027,11.088035,151.77774,85.03061,119.89577,11.024528,154.53003,88.16308,-2.674673,0.43867818,-1.1777734,-4.4377213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.40558230917185,258.40558230917185,0.0,[-0.06852009  0.02497962 -0.01465846 -0.05135633 -0.0478031 ],[0.21720907 0.21876824 0.21774484 0.21565998 0.21629097],3.6071362503441544,3.274049348859415,0.0,[-0.04996856  0.01759855 -0.01174761 -0.03578113 -0.03308382],[0.15586443 0.1569771  0.15625067 0.15475243 0.15520483],262.3374836484274,262.5095169343378,0.0,[-0.06930166  0.02531851 -0.01483977 -0.05159384 -0.04901925],[0.21991517 0.2214945  0.22045766 0.21834698 0.21898584],142.91803493126918,142.88550477245195,0.0,[-0.05827459  0.02087115 -0.01303519 -0.04249357 -0.04011183],[0.18400672 0.18532427 0.18446143 0.18269421 0.1832285 ],97.48558682893116,97.808759456146,0.0,[-0.05280307  0.01885134 -0.01206457 -0.03919664 -0.03562593],[0.16671078 0.16790323 0.16712295 0.16552201 0.16600576],96.89645406095646,96.6904129413246,0.0,[-0.05299457  0.01894339 -0.01210977 -0.03925496 -0.03574588],[0.16733153 0.16852827 0.16774529 0.16613832 0.16662385],1197.4108547513656,1197.071996491767,0.0,[-0.16397046  0.0587064  -0.02969298 -0.12495063 -0.12348769],[0.5234191 0.5272184 0.5247001 0.5196875 0.5212119],565.2395313909344,565.2800246513006,0.0,[-0.09840662  0.03564112 -0.01918219 -0.07410714 -0.07192079],[0.31348214 0.31574535 0.31425205 0.31124678 0.31215852],11.013168773213268,11.01316877321327,0.0,[-0.04747177  0.01700333 -0.01181305 -0.0343316  -0.03113577],[0.1486002  0.1496599  0.1489686  0.14754029 0.14797139],204.58160512490315,204.58160512490315,0.0,[-0.06234488  0.02264928 -0.01378653 -0.04658509 -0.04293865],[0.19735578 0.19877027 0.19784307 0.1959482  0.19652133],-0.028601175,0.19728772,10000,10000,0,10000
-0.023095362,0.93898886,0.12338086,0.012338086,2.2248933,0.6191806,-219.47212,216.3971,30.183846,316.86914,80.326805,219.20558,29.934856,320.31506,89.49071,-2.6740112,0.4344011,-1.2212894,-4.8590527,-3.005411e-10,1.6787597e-07,1.3020638e-05,-8.6547425e-06,-7.5955503e-10,7.8918774e-08,2.705701e-06,-6.27467e-06,258.40558230917185,258.40558230917185,0.0,[ 0.02616705  0.01477288  0.02213712 -0.02619432  0.00886416],[0.22573544 0.22016096 0.22536679 0.22466718 0.22328304],3.3741136410285577,3.3741136410285577,0.0,[ 0.0176658   0.0097705   0.01403776 -0.01802232  0.0075631 ],[0.16030602 0.15634124 0.16004461 0.1595456  0.15856168],262.21492576608307,262.21492576608307,0.0,[ 0.02634968  0.01473769  0.02210148 -0.02596921  0.00842035],[0.22623482 0.22064823 0.22586533 0.22516423 0.22377697],142.95810507969767,142.95810507969767,0.0,[ 0.02148326  0.01198504  0.01766215 -0.02125972  0.00798161],[0.18880178 0.18413524 0.18849353 0.18790717 0.18674876],96.84692474753247,96.84692474753247,0.0,[ 0.01977016  0.01082348  0.01572092 -0.01963228  0.00800702],[0.17145623 0.16721661 0.17117642 0.17064385 0.1695912 ],96.89325432190661,96.89325432190661,0.0,[ 0.01985369  0.01088934  0.01577561 -0.01964972  0.00805007],[0.17215194 0.16789494 0.17187105 0.17133623 0.1702793 ],1197.2470666749884,1197.2470666749882,0.0,[ 0.06357454  0.03390233  0.0589123  -0.06382901  0.01266316],[0.5422321  0.52889395 0.5413412  0.5396754  0.5363599 ],565.2859727968643,565.2859727968641,0.0,[ 0.03763256  0.0206827   0.03369684 -0.03775491  0.00990182],[0.3242656  0.31627366 0.3237342  0.3227337  0.32074818],11.013168773213268,11.01316877321327,0.0,[ 0.01717057  0.00957856  0.01293109 -0.01723984  0.00763102],[0.15271015 0.1489305  0.15246136 0.15198573 0.15104774],204.58160512490315,204.58160512490315,0.0,[ 0.02369835  0.01339337  0.01965174 -0.02384954  0.00859318],[0.20550288 0.20042555 0.2051675  0.20452988 0.20326933],0.008297423,0.20377903,15000,15000,0,15000
0.006638871,0.9766447,0.02171295,0.002171295,2.8913016,0.49100965,-289.73282,287.3773,43.023575,430.06702,108.94374,289.51154,42.898182,433.04755,111.275185,-2.6823692,0.4348129,-1.1815507,-3.8917909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.40558230917185,258.40558230917185,0.0,[-0.03402389  0.01438905 -0.04110155  0.0429611  -0.03135848],[0.21680796 0.21760729 0.21815488 0.21649112 0.21733719],3.3741136410285577,3.3741136410285577,0.0,[-0.02482646  0.00931538 -0.03055165  0.03030182 -0.02084658],[0.15308388 0.15363978 0.15403685 0.1528583  0.1534563 ],262.21492576608307,262.21492576608307,0.0,[-0.03381944  0.01427438 -0.0408356   0.04287291 -0.03137634],[0.21561858 0.21641296 0.21695827 0.21530345 0.21614477],142.95810507969767,142.95810507969767,0.0,[-0.02857203  0.01169218 -0.03470088  0.03572454 -0.02513516],[0.17937045 0.18002494 0.18048616 0.17910708 0.1798071 ],96.84692474753247,96.84692474753247,0.0,[-0.02632145  0.01075973 -0.03248464  0.03296847 -0.02293524],[0.16630676 0.16691141 0.16734168 0.1660626  0.16671127],96.89325432190661,96.89325432190661,0.0,[-0.02643004  0.01082624 -0.03259496  0.03313158 -0.02303125],[0.16693282 0.16753964 0.16797167 0.1666877  0.16733882],1197.2470666749884,1197.2470666749882,0.0,[-0.07701812  0.03068886 -0.08798893  0.09621745 -0.08054196],[0.49198696 0.4938764  0.4950273  0.49127826 0.49320278],565.2859727968643,565.2859727968641,0.0,[-0.04780042  0.01959691 -0.05577343  0.05988462 -0.04687665],[0.30332088 0.30446208 0.30520016 0.30288064 0.30406567],11.013168773213268,11.01316877321327,0.0,[-0.02375991  0.00937188 -0.02988487  0.02949269 -0.01992139],[0.14909346 0.14963233 0.15002224 0.14887387 0.14945582],204.58160512490315,204.58160512490315,0.0,[-0.0311482   0.01309561 -0.03793503  0.03916702 -0.02815283],[0.19795486 0.19868138 0.19918539 0.19766502 0.19843753],-0.0089946855,0.19838484,20000,20000,0,20000
-0.007548948,0.9462843,0.08631527,0.0086315265,5.601761,1.2997664,-347.30777,343.82074,54.243988,512.733,128.0883,346.44434,54.2095,516.2124,130.47537,-2.6821673,0.43744773,-1.3047335,-4.998061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.40558230917185,258.40558230917185,0.0,[ 0.02112275  0.02001194  0.02270292 -0.03519787  0.00984781],[0.17925633 0.1852278  0.18500976 0.18258041 0.18325853],3.3741136410285577,3.3741136410285577,0.0,[ 0.01510885  0.01406355  0.01522506 -0.0261778   0.00830101],[0.13107212 0.13542432 0.13527909 0.1335012  0.13399985],262.21492576608307,262.21492576608307,0.0,[ 0.02102413  0.01993882  0.02276782 -0.03506054  0.00966161],[0.17852572 0.18447275 0.18425581 0.18183613 0.18251139],142.95810507969767,142.95810507969767,0.0,[ 0.01768217  0.01679566  0.01864449 -0.0300162   0.00907632],[0.15220892 0.15726972 0.15709415 0.15503077 0.15560801],96.84692474753247,96.84692474753247,0.0,[ 0.01718707  0.01603479  0.01777846 -0.02900742  0.00869452],[0.14654495 0.1514164  0.15124846 0.14926173 0.14981773],96.89325432190661,96.89325432190661,0.0,[ 0.01722333  0.01608861  0.01783019 -0.0290734   0.00871943],[0.14694929 0.15183423 0.15166579 0.14967355 0.15023108],1197.2470666749884,1197.2470666749882,0.0,[ 0.04031948  0.03882862  0.04773724 -0.06845511  0.01242186],[0.3488299  0.36055744 0.36002648 0.3552994  0.3566083 ],565.2859727968643,565.2859727968641,0.0,[ 0.02705641  0.02610988  0.03073932 -0.04542999  0.01076647],[0.23219045 0.23995541 0.2396429  0.23649654 0.23737161],11.013168773213268,11.01316877321327,0.0,[ 0.01541513  0.01421733  0.01532368 -0.02633531  0.00846783],[0.13196953 0.13635057 0.13620539 0.13441557 0.1349175 ],204.58160512490315,204.58160512490315,0.0,[ 0.01955167  0.01843777  0.02068019 -0.03279781  0.00949861],[0.16639218 0.17193095 0.17173275 0.1694774  0.17010753],0.007074088,0.16992816,25000,25000,0,25000
0.0056934105,0.8250744,0.70965713,0.070965715,9.976097,4.1480913,-386.69647,382.59967,63.49852,581.6273,143.66206,385.0453,63.409573,584.9177,143.87717,-2.6773195,0.42816648,-1.1744618,-4.0270376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.40558230917185,258.40558230917185,0.0,[ 0.05091503 -0.0245226  -0.06558067  0.02766832  0.02170591],[0.20608579 0.20531522 0.19982216 0.20368277 0.20240791],3.3741136410285577,3.3741136410285577,0.0,[ 0.03653948 -0.01847853 -0.04887053  0.01955772  0.01649532],[0.1495444  0.148974   0.14499801 0.14779578 0.14687596],262.21492576608307,262.21492576608307,0.0,[ 0.05241583 -0.02525962 -0.06733476  0.02858141  0.0221373 ],[0.21217169 0.21137817 0.20572302 0.2096977  0.20838504],142.95810507969767,142.95810507969767,0.0,[ 0.04306415 -0.02114466 -0.05623846  0.02325283  0.01887242],[0.1752692  0.17460506 0.16994095 0.17322142 0.17214161],96.84692474753247,96.84692474753247,0.0,[ 0.04087247 -0.02021998 -0.05354372  0.02181688  0.01783722],[0.16608886 0.16546011 0.16104004 0.16414906 0.16312522],96.89325432190661,96.89325432190661,0.0,[ 0.04086942 -0.02021678 -0.05353311  0.02181907  0.01784018],[0.16608082 0.16545181 0.16103218 0.16414092 0.16311732],1197.2470666749884,1197.2470666749882,0.0,[ 0.10299973 -0.04880896 -0.1307473   0.05889865  0.04005822],[0.41654673 0.41511503 0.4039041  0.41175455 0.40910867],565.2859727968643,565.2859727968641,0.0,[ 0.06750058 -0.03205124 -0.08595887  0.03771707  0.02759992],[0.27319607 0.27220598 0.26489708 0.27002653 0.26831922],11.013168773213268,11.01316877321327,0.0,[ 0.03601062 -0.01821446 -0.04817463  0.01911598  0.01629009],[0.14732341 0.14676148 0.14284459 0.14560084 0.14469483],204.58160512490315,204.58160512490315,0.0,[ 0.0466524  -0.02269234 -0.06054321  0.02519673  0.02017141],[0.18923002 0.18851879 0.18347825 0.18702191 0.18585312],0.0017569996,0.18682042,30000,30000,0,30000
0.0011368517,0.8948576,0.28076118,0.028076118,14.044363,2.8566442,-421.1297,420.07196,75.912224,639.6369,154.99364,421.10526,75.89263,640.02325,154.73534,-2.6774583,0.42985812,-1.2413107,-5.18169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.40558230917185,258.40558230917185,0.0,[-0.03605473  0.00456288 -0.01611202 -0.04361921  0.00783065],[0.17743285 0.18045743 0.17865907 0.17732021 0.17964654],3.3741136410285577,3.3741136410285577,0.0,[-0.02721987  0.00282968 -0.01305792 -0.03322117  0.00650872],[0.13269255 0.13493995 0.133605   0.13260102 0.13434699],262.21492576608307,262.21492576608307,0.0,[-0.03728127  0.00475026 -0.01653743 -0.04505491  0.00791243],[0.18369219 0.18682167 0.18495949 0.18357384 0.18598269],142.95810507969767,142.95810507969767,0.0,[-0.03164632  0.00373345 -0.01452726 -0.03841307  0.00714897],[0.15507947 0.15771319 0.15614687 0.15497553 0.15701276],96.84692474753247,96.84692474753247,0.0,[-0.02988716  0.00340821 -0.01386872 -0.0363928   0.00677524],[0.14621577 0.14869966 0.14722453 0.14611928 0.14804   ],96.89325432190661,96.89325432190661,0.0,[-0.02991481  0.00341759 -0.01387306 -0.03641757  0.00677853],[0.1463407  0.14882608 0.14734979 0.14624362 0.14816621],1197.2470666749884,1197.2470666749882,0.0,[-0.07021901  0.00980572 -0.02931916 -0.08189122  0.01304229],[0.34835598 0.3545066  0.35091737 0.34828705 0.35277414],565.2859727968643,565.2859727968641,0.0,[-0.04705218  0.00639311 -0.02020653 -0.0559474   0.00948157],[0.2325628  0.2365792  0.23420563 0.23245129 0.23548046],11.013168773213268,11.01316877321327,0.0,[-0.02686816  0.00281334 -0.01289797 -0.03285129  0.00647472],[0.13086365 0.13308002 0.13176401 0.13077368 0.13249566],204.58160512490315,204.58160512490315,0.0,[-0.03344944  0.0040804  -0.01516943 -0.04058073  0.00744009],[0.16420677 0.16700119 0.16533987 0.16410007 0.16625498],-0.015535822,0.16538057,35000,35000,0,35000
-0.013494253,0.8289158,0.6815313,0.068153135,9.9946165,2.5852678,-447.20132,444.75397,79.40504,668.4153,169.71114,446.0734,79.36488,668.62354,169.62627,-2.6700618,0.44679686,-1.2613037,-4.659056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.40558230917185,258.40558230917185,0.0,[ 0.05703256  0.02219375 -0.00347711 -0.05654626  0.04235237],[0.1232664  0.11847401 0.12440315 0.12027899 0.12388655],3.3741136410285577,3.3741136410285577,0.0,[ 0.04639774  0.01786431 -0.00352089 -0.04686835  0.03504862],[0.10095257 0.09701214 0.10187459 0.09849434 0.1014559 ],262.21492576608307,262.21492576608307,0.0,[ 0.05900037  0.02301212 -0.00348935 -0.05837585  0.04366141],[0.12747937 0.12252299 0.12865305 0.12438817 0.12811938],142.95810507969767,142.95810507969767,0.0,[ 0.05136997  0.01993763 -0.00349258 -0.05142131  0.03849429],[0.11143428 0.10709051 0.11245348 0.10872354 0.11199025],96.84692474753247,96.84692474753247,0.0,[ 0.05014846  0.01938907 -0.00344359 -0.05024821  0.03749985],[0.10877563 0.10453715 0.10977378 0.10613275 0.10932033],96.89325432190661,96.89325432190661,0.0,[ 0.05009162  0.01937269 -0.00344404 -0.05020259  0.03746782],[0.1086623  0.1044277  0.10965884 0.10602155 0.10920608],1197.2470666749884,1197.2470666749882,0.0,[ 0.09799392  0.03801665 -0.00275875 -0.09258153  0.06962422],[0.20929201 0.20130435 0.21135822 0.20437527 0.21042642],565.2859727968643,565.2859727968641,0.0,[ 0.07001153  0.02735844 -0.00333491 -0.06809083  0.05112528],[0.15066803 0.14484464 0.1520868  0.14705019 0.15144295],11.013168773213268,11.01316877321327,0.0,[ 0.04647643  0.01787391 -0.00349571 -0.04690139  0.03505691],[0.10101168 0.09707139 0.10193722 0.09855514 0.10151704],204.58160512490315,204.58160512490315,0.0,[ 0.0538597   0.02090317 -0.00347602 -0.05366253  0.04017154],[0.11658169 0.11204482 0.1176544  0.11375312 0.11716703],0.011559171,0.115440205,40000,40000,0,40000
0.010417549,0.61829484,4.023195,0.4023195,11.107102,4.723861,-464.44537,462.29666,85.321465,691.97644,181.90364,465.86746,85.496895,694.4363,184.97581,-2.6803784,0.43697393,-1.2493618,-4.220563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.40558230917185,258.40558230917185,0.0,[-0.00874517  0.02984595  0.01727175  0.01010031  0.00990213],[0.18982303 0.19203646 0.19001375 0.18834233 0.18722767],3.3741136410285577,3.3741136410285577,0.0,[-0.00749893  0.02446255  0.0136944   0.00787424  0.00854788],[0.1576288  0.15945633 0.15778212 0.15639254 0.15547232],262.21492576608307,262.21492576608307,0.0,[-0.00897841  0.03092757  0.01795059  0.01054873  0.01014654],[0.19630302 0.19859259 0.19649938 0.19477108 0.19361869],142.95810507969767,142.95810507969767,0.0,[-0.00810307  0.02710949  0.01542943  0.00897136  0.00920415],[0.17340183 0.17541774 0.17357258 0.17204486 0.17103006],96.84692474753247,96.84692474753247,0.0,[-0.00779007  0.02584353  0.01466284  0.00844663  0.00886824],[0.16587152 0.16779907 0.16603595 0.16457427 0.16360316],96.89325432190661,96.89325432190661,0.0,[-0.00780299  0.02591548  0.01470056  0.00847598  0.00888729],[0.16629209 0.16822445 0.16645667 0.16499127 0.1640179 ],1197.2470666749884,1197.2470666749882,0.0,[-0.0153095   0.05299805  0.03432017  0.01990574  0.01464034],[0.32682875 0.33072448 0.32724783 0.3243796  0.32238618],565.2859727968643,565.2859727968641,0.0,[-0.01081677  0.03748076  0.02265163  0.01332697  0.01152207],[0.23500203 0.23776317 0.23525801 0.23319075 0.23179364],11.013168773213268,11.01316877321327,0.0,[-0.0071831   0.02318566  0.01286039  0.00733967  0.00828723],[0.14993018 0.15166605 0.15007535 0.1487532  0.147879  ],204.58160512490315,204.58160512490315,0.0,[-0.00830364  0.02799569  0.01603368  0.0093247   0.00946607],[0.17876808 0.18084896 0.17894572 0.17737111 0.17632343],0.010903299,0.17845146,45000,45000,0,45000
