Z mean train,Z variance train,KL Divergence,KL Loss,QF Loss,VF Loss,Policy Loss,Q Predictions Mean,Q Predictions Std,Q Predictions Max,Q Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,AverageReturn_task_0,AverageReturn_task_last_0,AverageSuccess_task_last_0,z_mean_task_0,z_var_task_last_0,AverageReturn_task_1,AverageReturn_task_last_1,AverageSuccess_task_last_1,z_mean_task_1,z_var_task_last_1,AverageReturn_task_2,AverageReturn_task_last_2,AverageSuccess_task_last_2,z_mean_task_2,z_var_task_last_2,AverageReturn_task_3,AverageReturn_task_last_3,AverageSuccess_task_last_3,z_mean_task_3,z_var_task_last_3,AverageReturn_task_4,AverageReturn_task_last_4,AverageSuccess_task_last_4,z_mean_task_4,z_var_task_last_4,AverageReturn_task_5,AverageReturn_task_last_5,AverageSuccess_task_last_5,z_mean_task_5,z_var_task_last_5,AverageReturn_task_6,AverageReturn_task_last_6,AverageSuccess_task_last_6,z_mean_task_6,z_var_task_last_6,AverageReturn_task_7,AverageReturn_task_last_7,AverageSuccess_task_last_7,z_mean_task_7,z_var_task_last_7,AverageReturn_task_8,AverageReturn_task_last_8,AverageSuccess_task_last_8,z_mean_task_8,z_var_task_last_8,AverageReturn_task_9,AverageReturn_task_last_9,AverageSuccess_task_last_9,z_mean_task_9,z_var_task_last_9,Z mean eval,Z variance eval,Number of train steps total,Number of env steps total,Number of rollouts total,Epoch
0.0058733867,0.5494314,5.9577036,0.59577036,24.511108,7.4527745,-525.59143,523.94055,98.339485,838.2673,0.033153843,525.51074,98.55122,841.5327,0.06121754,-2.677711,0.44146684,-1.1768038,-3.9541936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.50370024188345,258.5037002418834,0.0,[-0.02597139  0.01208025 -0.00123296  0.00703609 -0.01916721],[0.06931717 0.06968029 0.07194224 0.06842928 0.06788399],3.3736304117105074,3.373630411710507,0.0,[-0.02520867  0.01113188 -0.00027615  0.00680248 -0.01961169],[0.06814569 0.0685026  0.07072539 0.06727733 0.06673714],304.3697172235765,304.36971722357646,0.0,[-0.02767304  0.01424701 -0.00344603  0.00754964 -0.01812465],[0.07189604 0.07227298 0.07462116 0.07096501 0.07040878],148.8602391554064,148.86023915540642,0.0,[-0.02712931  0.01355467 -0.00273889  0.00738555 -0.01845777],[0.07107202 0.07144453 0.07376517 0.07015476 0.06960205],96.84692474753247,96.84692474753247,0.0,[-0.02574084  0.0118039  -0.0009383   0.00695973 -0.01932377],[0.06896496 0.06932626 0.07157639 0.068083   0.06753913],27.424753210796066,27.424753210796062,0.0,[-0.02555861  0.01154864 -0.00070003  0.00691241 -0.01943336],[0.06870344 0.06906325 0.07130473 0.06782591 0.06728315],1122.8960510464503,1122.8960510464503,0.0,[-0.03304722  0.02082767 -0.01138176  0.00712329 -0.01413569],[0.07788411 0.07829946 0.08084015 0.07683513 0.07626055],555.1890531724949,555.1890531724949,0.0,[-0.02905688  0.01597798 -0.00499778  0.00784104 -0.01735474],[0.07378384 0.07417071 0.0765819  0.0728213  0.07225635],8.526761306541813,8.526761306541811,0.0,[-0.02518577  0.01108028 -0.00021415  0.00679884 -0.0196466 ],[0.06812316 0.0684799  0.07070194 0.06725525 0.06671505],206.50709131861922,206.50709131861925,0.0,[-0.02592105  0.01200798 -0.0011523   0.00701137 -0.01921959],[0.06923575 0.06959841 0.07185763 0.06834929 0.06780423],-0.00545472,0.06936906,180000,180000,0,180000
-0.0055077076,0.41248602,11.939981,1.1939982,30.824154,8.904682,-522.3253,522.18396,94.67145,883.14026,0.3041685,523.5602,94.62886,880.56104,0.06300311,-2.6939013,0.44228694,-1.1992497,-5.1363506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.50370024188345,258.5037002418834,0.0,[-0.00310859 -0.02332123 -0.01424577 -0.02136145  0.03415366],[0.08111946 0.08234196 0.0821525  0.08200891 0.081476  ],3.3736304117105074,3.373630411710507,0.0,[-0.00294497 -0.02237057 -0.01471741 -0.02196702  0.03453695],[0.08231375 0.08355501 0.08336215 0.0832186  0.08267233],304.3697172235765,304.36971722357646,0.0,[-0.00324314 -0.02389902 -0.01424435 -0.02144337  0.03411023],[0.08172569 0.08295731 0.08276698 0.08262061 0.08208527],148.8602391554064,148.86023915540642,0.0,[-0.0030984  -0.02345514 -0.01471007 -0.02209203  0.03454863],[0.08354909 0.08480956 0.0846138  0.08446656 0.08391367],96.84692474753247,96.84692474753247,0.0,[-0.00287405 -0.02193759 -0.01417983 -0.02106955  0.03412946],[0.07926802 0.08046229 0.0802766  0.08013859 0.07961638],27.424753210796066,27.424753210796062,0.0,[-0.00284056 -0.02187155 -0.01437344 -0.02127442  0.03429081],[0.07988842 0.08109218 0.08090501 0.08076652 0.0802385 ],1122.8960510464503,1122.8960510464503,0.0,[-0.00545012 -0.01832951 -0.01826755 -0.02520254  0.03771219],[0.08519551 0.08648147 0.08629069 0.08609462 0.08557017],555.1890531724949,555.1890531724949,0.0,[-0.0037051  -0.02463191 -0.0147338  -0.02202309  0.03450494],[0.08377638 0.08503886 0.0848452  0.08469094 0.08414502],8.526761306541813,8.526761306541811,0.0,[-0.00282355 -0.02138696 -0.01464907 -0.02185813  0.03450169],[0.08115812 0.08238129 0.08219141 0.08205037 0.08151141],206.50709131861922,206.50709131861925,0.0,[-0.00296698 -0.02252093 -0.01430471 -0.02130451  0.03421189],[0.08039    0.08160143 0.08141322 0.08127271 0.08074273],-0.005377049,0.08108401,185000,185000,0,185000
-0.005150476,0.49070588,8.124557,0.81245565,45.681206,14.685777,-526.8439,522.82874,92.26659,914.17664,-0.10930579,524.8148,91.995705,914.8023,0.06490725,-2.6814866,0.4453872,-1.1409721,-5.290949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.50370024188345,258.5037002418834,0.0,[-0.01729385 -0.00965801  0.01093918 -0.00036982  0.03749019],[0.05508928 0.05622537 0.05499256 0.05710973 0.05587093],3.3736304117105074,3.373630411710507,0.0,[-0.0181067  -0.01369296  0.01224965  0.0006448   0.03699342],[0.05746344 0.0586498  0.05736077 0.05957597 0.05827381],304.3697172235765,304.36971722357646,0.0,[-0.01724347 -0.00930232  0.01083187 -0.00046272  0.03755848],[0.05494103 0.05607406 0.05484485 0.05695544 0.05572102],148.8602391554064,148.86023915540642,0.0,[-0.01803498 -0.01344139  0.01218661  0.00058399  0.03699754],[0.05727554 0.05845784 0.05717321 0.05938094 0.05808353],96.84692474753247,96.84692474753247,0.0,[-0.01762151 -0.01181686  0.01163903  0.00020623  0.03709981],[0.0561218  0.05727962 0.05602166 0.05818356 0.05691537],27.424753210796066,27.424753210796062,0.0,[-0.01788388 -0.01296077  0.01199259  0.00048351  0.03703574],[0.05689172 0.05806579 0.05679001 0.05898279 0.05769486],1122.8960510464503,1122.8960510464503,0.0,[-0.01888488  0.00408696  0.00281793 -0.00622108  0.0424522 ],[0.05433539 0.05547713 0.05427175 0.05628087 0.05510453],555.1890531724949,555.1890531724949,0.0,[-0.0174672  -0.00825358  0.01043176 -0.00097584  0.03764926],[0.05485922 0.0559911  0.05476461 0.05686801 0.05563702],8.526761306541813,8.526761306541811,0.0,[-0.01797082 -0.01324024  0.01211071  0.00053925  0.03700803],[0.05710954 0.05828829 0.05700747 0.05920877 0.0579154 ],206.50709131861922,206.50709131861925,0.0,[-0.01744216 -0.01058626  0.01122214 -0.0001343   0.03731967],[0.0555249  0.05667003 0.05542667 0.05756275 0.05631151],0.004075815,0.056299172,190000,190000,0,190000
0.0038139455,0.34943405,16.055637,1.6055638,39.61534,8.789555,-521.37286,518.6356,94.414764,984.5885,-0.16135901,520.49097,94.195694,985.9982,0.06661803,-2.6936278,0.43490157,-1.072218,-4.3163657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.50370024188345,258.5037002418834,0.0,[-0.00294807 -0.04198068  0.03608439  0.01119542 -0.00604698],[0.07355613 0.07682314 0.07484676 0.07706948 0.07596193],3.3736304117105074,3.373630411710507,0.0,[-0.00294986 -0.04335995  0.03718106  0.01159092 -0.00693971],[0.07532852 0.0786745  0.07665034 0.07892622 0.07778934],304.3697172235765,304.36971722357646,0.0,[-0.00295743 -0.04217022  0.03621273  0.01124915 -0.0061466 ],[0.07376531 0.07704165 0.07505964 0.07728853 0.07617771],148.8602391554064,148.86023915540642,0.0,[-0.00303502 -0.04373442  0.03729793  0.01169907 -0.00698337],[0.07553948 0.07889494 0.07686532 0.07914633 0.07800796],96.84692474753247,96.84692474753247,0.0,[-0.00294477 -0.04203319  0.03611243  0.0112075  -0.00609227],[0.07358478 0.0768531  0.07487583 0.07709952 0.07599136],27.424753210796066,27.424753210796062,0.0,[-0.00297401 -0.04253101  0.03644521  0.01135668 -0.00632857],[0.07417005 0.07746442 0.07547161 0.07771233 0.0765953 ],1122.8960510464503,1122.8960510464503,0.0,[-0.00486156 -0.02494199  0.02652932  0.00472245  0.00056434],[0.06926163 0.07236461 0.07050371 0.0725303  0.07153074],555.1890531724949,555.1890531724949,0.0,[-0.00311234 -0.04110646  0.0355239   0.01094249 -0.00553643],[0.07327406 0.07652875 0.07456025 0.07677333 0.07567166],8.526761306541813,8.526761306541811,0.0,[-0.00280211 -0.04264353  0.03702218  0.01138026 -0.00687618],[0.07496938 0.07829916 0.07628442 0.07855113 0.07741722],206.50709131861922,206.50709131861925,0.0,[-0.00295306 -0.04185888  0.03600128  0.01115652 -0.0059995 ],[0.07346052 0.07672328 0.07474948 0.07696932 0.07586333],-0.0007307281,0.075553186,195000,195000,0,195000
-0.0006604491,0.464086,9.304869,0.93048686,57.299747,13.238775,-518.1708,517.4728,90.65554,1035.467,-0.056156933,518.07666,90.50558,1036.7277,0.09372033,-2.6776972,0.4447939,-1.1664395,-5.187866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.50370024188345,258.5037002418834,0.0,[ 0.01420952 -0.00537108 -0.00090789  0.00152012 -0.00398849],[0.06070828 0.06334131 0.05966084 0.063735   0.06145544],3.3736304117105074,3.373630411710507,0.0,[ 0.01420603 -0.00540529 -0.00093012  0.00153611 -0.00398381],[0.06071954 0.06335306 0.05967189 0.06374697 0.06146685],304.3697172235765,304.36971722357646,0.0,[ 0.01420954 -0.00537109 -0.00090784  0.00152014 -0.00398849],[0.06070828 0.06334131 0.05966084 0.063735   0.06145544],148.8602391554064,148.86023915540642,0.0,[ 0.01420954 -0.00537109 -0.00090784  0.00152014 -0.00398849],[0.06070828 0.06334131 0.05966084 0.063735   0.06145544],96.84692474753247,96.84692474753247,0.0,[ 0.01419609 -0.00540091 -0.00091593  0.00152298 -0.00399612],[0.06072597 0.06335979 0.05967826 0.06375357 0.06147331],27.424753210796066,27.424753210796062,0.0,[ 0.0138895  -0.00679309 -0.00122565  0.00221729 -0.00343607],[0.06185922 0.06453894 0.06079325 0.06494258 0.06262206],1122.8960510464503,1122.8960510464503,0.0,[ 0.01288944  0.00924822 -0.00825371 -0.00714792 -0.00150371],[0.05714453 0.05966096 0.05616514 0.05995327 0.05784818],555.1890531724949,555.1890531724949,0.0,[ 0.01417929 -0.00455632 -0.0014413   0.00095726 -0.00407204],[0.06059901 0.06322953 0.05955327 0.06361879 0.06134397],8.526761306541813,8.526761306541811,0.0,[ 0.01396309 -0.00642716 -0.00114795  0.00203774 -0.00356143],[0.06157636 0.06424464 0.06051494 0.06464581 0.06233538],206.50709131861922,206.50709131861925,0.0,[ 0.01419649 -0.00537265 -0.00094333  0.00150577 -0.00398981],[0.06071509 0.06334845 0.05966755 0.06374215 0.06146226],0.0010792948,0.0617871,200000,200000,0,200000
0.0007654446,0.37651253,14.14742,1.414742,52.09931,15.281664,-516.0775,512.1282,89.11899,1010.53467,2.0083568,514.01843,89.11669,1009.3855,2.237534,-2.682353,0.43175593,-1.177434,-4.0933714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.50370024188345,258.5037002418834,0.0,[ 0.02974483  0.00937885  0.00931212  0.00549741 -0.00159095],[0.0618114  0.06157104 0.06003077 0.06382736 0.05992348],3.3736304117105074,3.373630411710507,0.0,[ 0.02974713  0.00936471  0.00929574  0.00550963 -0.00158628],[0.06182405 0.06158364 0.06004303 0.06384058 0.05993577],304.3697172235765,304.36971722357646,0.0,[ 0.02974484  0.00937883  0.00931217  0.00549744 -0.00159095],[0.06181139 0.06157103 0.06003077 0.06382736 0.05992348],148.8602391554064,148.86023915540642,0.0,[ 0.02974484  0.00937883  0.00931217  0.00549744 -0.00159095],[0.06181139 0.06157103 0.06003077 0.06382736 0.05992348],96.84692474753247,96.84692474753247,0.0,[ 0.02973573  0.00935305  0.00930734  0.005502   -0.00160028],[0.06183217 0.06159173 0.06005095 0.06384881 0.05994354],27.424753210796066,27.424753210796062,0.0,[ 0.02975937  0.00938881  0.00932473  0.00549535 -0.00160981],[0.06179762 0.06155738 0.06001738 0.06381325 0.0599101 ],1122.8960510464503,1122.8960510464503,0.0,[ 0.02761006  0.02318126  0.00138801 -0.00203223  0.00077102],[0.05823049 0.05805455 0.05656305 0.06008952 0.05646522],555.1890531724949,555.1890531724949,0.0,[ 0.02975299  0.01015079  0.00877246  0.00502705 -0.00165702],[0.06172195 0.06148515 0.05994403 0.06373439 0.05983681],8.526761306541813,8.526761306541811,0.0,[ 0.02974484  0.00937883  0.00931217  0.00549744 -0.00159095],[0.06181139 0.06157103 0.06003077 0.06382736 0.05992348],206.50709131861922,206.50709131861925,0.0,[ 0.02973763  0.00938637  0.00927978  0.00548217 -0.00159512],[0.06182165 0.06158128 0.0600407  0.06383794 0.05993337],0.010458166,0.06144299,205000,205000,0,205000
0.010465878,0.3613223,15.191675,1.5191675,70.56676,35.84559,-518.9061,513.8467,90.502625,1361.7576,2.0005834,515.9404,91.2763,1472.1567,1.7353948,-2.6844707,0.42944625,-1.1549776,-4.489072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.50370024188345,258.5037002418834,0.0,[-0.0240213  -0.0080462   0.01527103 -0.01574962  0.02414393],[0.06099951 0.06154708 0.06155455 0.06265312 0.06069915],3.3736304117105074,3.373630411710507,0.0,[-0.02402123 -0.00810388  0.0153041  -0.01571333  0.02414547],[0.06096507 0.06151205 0.06151965 0.06261773 0.06066484],304.3697172235765,304.36971722357646,0.0,[-0.02411766 -0.00774582  0.01528012 -0.01591577  0.02410885],[0.06120455 0.06175499 0.06176168 0.06286355 0.06090359],148.8602391554064,148.86023915540642,0.0,[-0.02401257 -0.00811049  0.01532028 -0.01571377  0.02413936],[0.0609578  0.06150476 0.06151232 0.06261024 0.06065757],96.84692474753247,96.84692474753247,0.0,[-0.02406389 -0.00815046  0.01534093 -0.01572443  0.02410767],[0.06100809 0.0615555  0.06156323 0.06266174 0.06070752],27.424753210796066,27.424753210796062,0.0,[-0.02401352 -0.00813198  0.01534036 -0.01571305  0.02409888],[0.06096717 0.06151422 0.06152182 0.06261985 0.06066677],1122.8960510464503,1122.8960510464503,0.0,[-0.02246949 -0.00190388  0.01678175 -0.0200867   0.02010592],[0.05930665 0.05988835 0.05985729 0.06090236 0.05901846],555.1890531724949,555.1890531724949,0.0,[-0.02411468 -0.00681278  0.01523402 -0.01664061  0.02363852],[0.06129921 0.06185739 0.06185885 0.06295951 0.06099787],8.526761306541813,8.526761306541811,0.0,[-0.02401251 -0.00811171  0.01532153 -0.01571311  0.02413921],[0.06095716 0.0615041  0.06151165 0.06260955 0.06065689],206.50709131861922,206.50709131861925,0.0,[-0.0240789  -0.00805906  0.01525418 -0.01576008  0.0241235 ],[0.0610628  0.06161081 0.06161845 0.06271799 0.06076198],-0.00170407,0.06155441,210000,210000,0,210000
-0.0016847097,0.36051923,15.24519,1.524519,73.5175,21.58007,-516.0675,509.69727,86.87467,1263.267,2.3949416,513.1526,86.81084,1263.4954,2.4944658,-2.6862864,0.4340961,-1.185683,-5.5458584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.50370024188345,258.5037002418834,0.0,[-0.0051849  -0.01209857  0.02435038 -0.00458981 -0.01040944],[0.05251461 0.05243097 0.05419149 0.0553084  0.05337668],3.3736304117105074,3.373630411710507,0.0,[-0.0052716  -0.01232364  0.02423414 -0.00451841 -0.01015688],[0.05237804 0.05229337 0.05405019 0.05516396 0.0532383 ],304.3697172235765,304.36971722357646,0.0,[-0.00520316 -0.01197158  0.02435153 -0.00463496 -0.01042682],[0.0525466  0.05246343 0.0542248  0.05534211 0.05340954],148.8602391554064,148.86023915540642,0.0,[-0.0051849  -0.01209857  0.02435038 -0.00458981 -0.01040944],[0.05251461 0.05243097 0.05419149 0.0553084  0.05337668],96.84692474753247,96.84692474753247,0.0,[-0.0051849  -0.01209857  0.02435038 -0.00458981 -0.01040944],[0.05251461 0.05243097 0.05419149 0.0553084  0.05337668],27.424753210796066,27.424753210796062,0.0,[-0.00522686 -0.0122866   0.02427698 -0.0045302  -0.01022762],[0.05238964 0.05230527 0.05406218 0.05517635 0.05324987],1122.8960510464503,1122.8960510464503,0.0,[-0.00508191 -0.00708244  0.02459687 -0.00630602 -0.00995433],[0.05066958 0.05062058 0.05230151 0.05336191 0.05151395],555.1890531724949,555.1890531724949,0.0,[-0.00523215 -0.01135274  0.02424171 -0.0048108  -0.0103557 ],[0.05265974 0.05257841 0.05434267 0.05546121 0.0535257 ],8.526761306541813,8.526761306541811,0.0,[-0.00524318 -0.01226952  0.0242753  -0.00453808 -0.0102285 ],[0.05241087 0.05232653 0.05408419 0.05519872 0.05327152],206.50709131861922,206.50709131861925,0.0,[-0.0051849  -0.01209857  0.02435038 -0.00458981 -0.01040944],[0.05251461 0.05243097 0.05419149 0.0553084  0.05337668],-0.001586467,0.05356443,215000,215000,0,215000
-0.0015991613,0.31317395,18.98207,1.8982071,65.8364,15.75612,-515.68115,514.3351,88.8303,2372.2383,190.35068,514.3285,89.05661,2370.1523,194.85536,-2.6828272,0.43661344,-1.2102954,-4.1745696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.50370024188345,258.5037002418834,0.0,[-0.00486586  0.01605855 -0.00111479  0.00820888  0.0164207 ],[0.05300008 0.05331367 0.05386253 0.05482551 0.05521917],3.3736304117105074,3.373630411710507,0.0,[-0.00487923  0.01608015 -0.00113638  0.0082056   0.01643129],[0.05300004 0.05331348 0.05386242 0.05482537 0.05521929],304.3697172235765,304.36971722357646,0.0,[-0.00506637  0.01756072 -0.00112875  0.0080298   0.01683291],[0.05354716 0.05386755 0.05442344 0.05538706 0.05579652],148.8602391554064,148.86023915540642,0.0,[-0.00486586  0.01605852 -0.00111479  0.00820889  0.0164207 ],[0.05300007 0.05331367 0.05386253 0.0548255  0.05521917],96.84692474753247,96.84692474753247,0.0,[-0.00486586  0.01605852 -0.00111479  0.00820889  0.0164207 ],[0.05300007 0.05331367 0.05386253 0.0548255  0.05521917],27.424753210796066,27.424753210796062,0.0,[-0.0048293   0.01605975 -0.00110264  0.00818285  0.01641638],[0.05295227 0.05326571 0.05381394 0.05477612 0.05516928],1122.8960510464503,1122.8960510464503,0.0,[-0.00545603  0.03833679  0.00229006  0.00176803  0.02042442],[0.0554787  0.05584699 0.05645934 0.05729534 0.05788862],555.1890531724949,555.1890531724949,0.0,"[-5.1940405e-03  2.2154817e-02 -9.0835245e-05  6.4375699e-03
  1.7538952e-02]",[0.05425923 0.05460259 0.05516578 0.05610588 0.05655587],8.526761306541813,8.526761306541811,0.0,[-0.00486586  0.01605852 -0.00111479  0.00820889  0.0164207 ],[0.05300007 0.05331367 0.05386253 0.0548255  0.05521917],206.50709131861922,206.50709131861925,0.0,[-0.00484379  0.01617088 -0.00109223  0.00816453  0.01642427],[0.0530106  0.05332477 0.05387355 0.05483601 0.0552304 ],0.006964733,0.054055072,220000,220000,0,220000
0.0071269004,0.31696624,18.647182,1.8647183,66.21544,22.176737,-513.42126,511.51572,104.876015,2658.5708,2.7526808,515.81104,104.52096,2672.445,2.6849437,-2.682125,0.4380308,-1.1731665,-4.0435543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.50370024188345,258.5037002418834,0.0,[-0.05353188 -0.04082576 -0.00521597  0.0534405  -0.00667841],[0.05056993 0.05169589 0.05157246 0.05167906 0.05185496],3.3736304117105074,3.373630411710507,0.0,[-0.05354728 -0.04080778 -0.00523691  0.05343436 -0.00666578],[0.0505665  0.05169231 0.05156891 0.05167545 0.05185156],304.3697172235765,304.36971722357646,0.0,[-0.05370258 -0.04064319 -0.00526182  0.05356101 -0.00659789],[0.05069982 0.05182862 0.0517059  0.05181115 0.05198947],148.8602391554064,148.86023915540642,0.0,[-0.05353188 -0.04082576 -0.00521597  0.0534405  -0.00667841],[0.05056993 0.05169589 0.05157246 0.05167906 0.05185496],96.84692474753247,96.84692474753247,0.0,[-0.05353188 -0.04082576 -0.00521597  0.0534405  -0.00667841],[0.05056993 0.05169589 0.05157246 0.05167906 0.05185496],27.424753210796066,27.424753210796062,0.0,[-0.05345188 -0.04077573 -0.0051989   0.05337609 -0.00665792],[0.05052457 0.05164964 0.05152621 0.05163287 0.05180836],1122.8960510464503,1122.8960510464503,0.0,[-0.05390066 -0.03313956 -0.00650961  0.0512839  -0.00239758],[0.05034309 0.05146275 0.05137204 0.05143343 0.05165963],555.1890531724949,555.1890531724949,0.0,[-0.05413178 -0.0401191  -0.0053404   0.05384685 -0.00635737],[0.05102452 0.05216044 0.05203978 0.05214106 0.05232621],8.526761306541813,8.526761306541811,0.0,[-0.05353188 -0.04082576 -0.00521597  0.0534405  -0.00667841],[0.05056993 0.05169589 0.05157246 0.05167906 0.05185496],206.50709131861922,206.50709131861925,0.0,[-0.05353188 -0.04082576 -0.00521597  0.0534405  -0.00667841],[0.05056993 0.05169589 0.05157246 0.05167906 0.05185496],-0.010562303,0.05147446,225000,225000,0,225000
-0.010561082,0.3016104,20.07048,2.0070481,146.62207,47.66705,-512.22186,513.3801,91.3926,3011.1772,2.670299,515.6974,91.44108,2964.7168,2.796972,-2.6679492,0.43456995,-1.2537763,-4.114814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.50370024188345,258.5037002418834,0.0,[ 0.01316115 -0.00584288  0.00565882  0.00921384 -0.00228407],[0.04486306 0.04664034 0.04493601 0.04580751 0.0462396 ],3.3736304117105074,3.373630411710507,0.0,[ 0.01314674 -0.00583351  0.00565057  0.00921775 -0.00228653],[0.04488428 0.04666238 0.04495727 0.04582912 0.04626155],304.3697172235765,304.36971722357646,0.0,[ 0.01316115 -0.00584288  0.00565882  0.00921384 -0.00228407],[0.04486306 0.04664034 0.04493601 0.04580751 0.0462396 ],148.8602391554064,148.86023915540642,0.0,[ 0.01316115 -0.00584288  0.00565882  0.00921384 -0.00228407],[0.04486306 0.04664034 0.04493601 0.04580751 0.0462396 ],96.84692474753247,96.84692474753247,0.0,[ 0.01316115 -0.00584288  0.00565882  0.00921384 -0.00228407],[0.04486306 0.04664034 0.04493601 0.04580751 0.0462396 ],27.424753210796066,27.424753210796062,0.0,[ 0.0131829  -0.00583939  0.00565516  0.00919121 -0.00227287],[0.04482427 0.04660008 0.0448972  0.04576806 0.04619956],1122.8960510464503,1122.8960510464503,0.0,[ 0.01317134 -0.00222282  0.00242623  0.0079842   0.00044028],[0.04391548 0.04564356 0.04399681 0.044826   0.04529696],555.1890531724949,555.1890531724949,0.0,[ 0.01316115 -0.00584288  0.00565882  0.00921384 -0.00228407],[0.04486306 0.04664034 0.04493601 0.04580751 0.0462396 ],8.526761306541813,8.526761306541811,0.0,[ 0.01316115 -0.00584288  0.00565882  0.00921384 -0.00228407],[0.04486306 0.04664034 0.04493601 0.04580751 0.0462396 ],206.50709131861922,206.50709131861925,0.0,[ 0.01316115 -0.00584288  0.00565882  0.00921384 -0.00228407],[0.04486306 0.04664034 0.04493601 0.04580751 0.0462396 ],0.0039813723,0.045697305,230000,230000,0,230000
0.003981375,0.2677576,23.424599,2.34246,69.555214,16.332405,-513.5544,511.5992,97.26902,1962.3958,2.5616426,513.6648,96.52983,1959.4445,2.6176586,-2.6769664,0.43538404,-1.1678152,-4.3325047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.50370024188345,258.5037002418834,0.0,[ 0.01313125  0.057615    0.01277492 -0.01277707  0.04473895],[0.04193473 0.04039719 0.03946516 0.04083197 0.04196825],3.3736304117105074,3.373630411710507,0.0,[ 0.01312568  0.05770236  0.01276246 -0.01278734  0.04480813],[0.04199423 0.0404544  0.03952113 0.04088976 0.04202802],304.3697172235765,304.36971722357646,0.0,[ 0.01313125  0.057615    0.01277492 -0.01277707  0.04473895],[0.04193473 0.04039719 0.03946516 0.04083197 0.04196825],148.8602391554064,148.86023915540642,0.0,[ 0.01313125  0.057615    0.01277492 -0.01277707  0.04473895],[0.04193473 0.04039719 0.03946516 0.04083197 0.04196825],96.84692474753247,96.84692474753247,0.0,[ 0.01313125  0.057615    0.01277492 -0.01277707  0.04473895],[0.04193473 0.04039719 0.03946516 0.04083197 0.04196825],27.424753210796066,27.424753210796062,0.0,[ 0.0131471   0.05761473  0.01276387 -0.01277093  0.04474081],[0.04191897 0.04038193 0.03945031 0.04081656 0.0419526 ],1122.8960510464503,1122.8960510464503,0.0,[ 0.01244239  0.05899434  0.010418   -0.013163    0.04555599],[0.04114158 0.03961025 0.03871694 0.04004215 0.0411914 ],555.1890531724949,555.1890531724949,0.0,[ 0.01313125  0.057615    0.01277492 -0.01277707  0.04473895],[0.04193473 0.04039719 0.03946516 0.04083197 0.04196825],8.526761306541813,8.526761306541811,0.0,[ 0.01313125  0.057615    0.01277492 -0.01277707  0.04473895],[0.04193473 0.04039719 0.03946516 0.04083197 0.04196825],206.50709131861922,206.50709131861925,0.0,[ 0.01313125  0.057615    0.01277492 -0.01277707  0.04473895],[0.04193473 0.04039719 0.03946516 0.04083197 0.04196825],0.023096608,0.04091946,235000,235000,0,235000
